,Unique_ID,predictions
102,Candidate_3215,0.4881008923053741
103,Candidate_37336,0.2113915964961052
104,Candidate_39474,0.31179642081260683
105,Candidate_9242,0.563148683309555
106,Candidate_54580,0.5107057690620422
107,Candidate_23436,0.09152776673436165
108,Candidate_24389,0.22063487619161606
109,Candidate_46184,0.48782557249069214
110,Candidate_220,0.5804235577583313
111,Candidate_19533,0.31589134186506274
112,Candidate_2636,0.19604172110557555
113,Candidate_4299,0.35779832899570463
114,Candidate_7866,0.2664210438728333
115,Candidate_36732,0.2049712672829628
116,Candidate_34036,0.08973673954606057
117,Candidate_13828,0.10103617161512375
118,Candidate_15541,0.27434138059616087
119,Candidate_44349,0.2624944642186165
120,Candidate_22503,0.31424863636493683
121,Candidate_10575,0.46958446204662324
122,Candidate_15279,0.6836594402790069
123,Candidate_23398,0.3175452947616577
124,Candidate_33262,0.09731768667697907
125,Candidate_19303,0.2830895721912384
126,Candidate_23404,0.26873631179332735
127,Candidate_31853,0.1405487060546875
128,Candidate_6839,0.5576019316911698
129,Candidate_18876,0.10794501081109047
130,Candidate_2018,0.14360591471195222
131,Candidate_47345,0.24321017861366273
132,Candidate_13111,0.14515346735715867
133,Candidate_24575,0.7308342814445495
134,Candidate_21537,0.5265191674232483
135,Candidate_52257,0.2308536186814308
136,Candidate_37424,0.2619030624628067
137,Candidate_14210,0.5092246115207673
138,Candidate_54019,0.14182308316230774
139,Candidate_21176,0.46599898636341097
140,Candidate_42170,0.2343708634376526
141,Candidate_6825,0.3359459161758423
142,Candidate_3041,0.17381101995706558
143,Candidate_20686,0.15221698433160782
144,Candidate_36641,0.2091576173901558
145,Candidate_9642,0.13541106581687928
146,Candidate_12456,0.38125904500484464
147,Candidate_49195,0.10867430120706559
148,Candidate_14330,0.08706766963005066
149,Candidate_39917,0.47750284075737
150,Candidate_33093,0.5550434589385986
151,Candidate_41094,0.23570819497108458
152,Candidate_4510,0.15790868699550628
153,Candidate_39242,0.33653425574302676
154,Candidate_33292,0.09777764752507209
155,Candidate_38319,0.7917673110961914
156,Candidate_26128,0.15512549579143525
157,Candidate_6466,0.523165899515152
158,Candidate_15816,0.4319781273603439
159,Candidate_9883,0.27003704756498337
160,Candidate_40472,0.3100415736436844
161,Candidate_15348,0.30411799252033234
162,Candidate_35662,0.143414469063282
163,Candidate_46351,0.14253393635153772
164,Candidate_40235,0.11295400559902191
165,Candidate_9825,0.36763607859611513
166,Candidate_48150,0.12092718556523323
167,Candidate_31113,0.3778361976146698
168,Candidate_17024,0.16827849298715591
169,Candidate_1364,0.446661451458931
170,Candidate_23393,0.2423243671655655
171,Candidate_34592,0.20442839562892914
172,Candidate_38424,0.13879589587450028
173,Candidate_49610,0.11497360169887542
174,Candidate_51850,0.5979252398014069
175,Candidate_4703,0.20138088762760162
176,Candidate_17422,0.27153329998254777
177,Candidate_41252,0.17121515423059464
178,Candidate_42649,0.3987488716840744
179,Candidate_14500,0.3160463958978653
180,Candidate_3485,0.20208250135183334
181,Candidate_3829,0.157530976831913
182,Candidate_19581,0.5598293781280518
183,Candidate_8456,0.63277508020401
184,Candidate_33351,0.35039974451065065
185,Candidate_33871,0.22810071408748628
186,Candidate_22143,0.10228620246052741
187,Candidate_18169,0.10886286571621895
188,Candidate_13548,0.2526952296495438
189,Candidate_408,0.5888972163200379
190,Candidate_40242,0.14901829957962037
191,Candidate_6570,0.44486922919750216
192,Candidate_38676,0.16308333426713945
193,Candidate_36447,0.5153554826974869
194,Candidate_45291,0.2467838540673256
195,Candidate_17306,0.3476418673992157
196,Candidate_27886,0.36778865456581117
197,Candidate_41839,0.19153440445661546
198,Candidate_12276,0.17384870648384093
199,Candidate_51518,0.3202186912298203
200,Candidate_36871,0.0847705565392971
201,Candidate_52832,0.5312568277120591
202,Candidate_51986,0.14543381035327912
203,Candidate_37465,0.10502392798662186
204,Candidate_10512,0.7438850462436676
205,Candidate_30064,0.18694015443325043
206,Candidate_8838,0.513169276714325
207,Candidate_28481,0.33123293817043303
208,Candidate_1639,0.5357176750898361
209,Candidate_29591,0.17051887661218643
210,Candidate_1066,0.41640162467956543
211,Candidate_54808,0.43112197816371917
212,Candidate_1935,0.38178448677062987
213,Candidate_2701,0.4694912612438202
214,Candidate_37246,0.11921025663614274
215,Candidate_30946,0.11268185600638389
216,Candidate_28990,0.09168806448578834
217,Candidate_3293,0.6668175399303437
218,Candidate_38234,0.16731205582618713
219,Candidate_24978,0.38449267446994784
220,Candidate_12804,0.23999276310205458
221,Candidate_41426,0.4178473949432373
222,Candidate_17017,0.17834139466285706
223,Candidate_14809,0.41685414016246797
224,Candidate_30034,0.0975251168012619
225,Candidate_12496,0.6208623290061951
226,Candidate_44235,0.24736949801445007
227,Candidate_9565,0.5702662587165832
228,Candidate_19089,0.18520925790071488
229,Candidate_27736,0.26314441710710523
230,Candidate_50306,0.5229629099369049
231,Candidate_1774,0.6572429239749908
232,Candidate_47578,0.20387816727161406
233,Candidate_23074,0.11001523658633232
234,Candidate_14331,0.15801042318344116
235,Candidate_22187,0.09978446736931801
236,Candidate_12472,0.40124339759349825
237,Candidate_13061,0.6998878121376038
238,Candidate_29130,0.10129323378205299
239,Candidate_12748,0.13705939128994943
240,Candidate_18308,0.19419720470905305
241,Candidate_2634,0.5554754465818406
242,Candidate_14937,0.18518100678920746
243,Candidate_30183,0.1459534466266632
244,Candidate_47288,0.18014758378267287
245,Candidate_29605,0.11051674336194992
246,Candidate_46912,0.18553292751312256
247,Candidate_48938,0.10534582883119584
248,Candidate_45902,0.09530380666255951
249,Candidate_21321,0.48984366953372954
250,Candidate_6132,0.1340534895658493
251,Candidate_21653,0.10812775790691376
252,Candidate_9009,0.2490535020828247
253,Candidate_21824,0.08552530482411384
254,Candidate_31843,0.3086683303117752
255,Candidate_11218,0.17162272781133653
256,Candidate_44673,0.5682242691516877
257,Candidate_37221,0.19593892097473145
258,Candidate_51947,0.327031147480011
259,Candidate_54358,0.524260413646698
260,Candidate_28117,0.2649977907538414
261,Candidate_28563,0.17554453760385513
262,Candidate_49156,0.33197628557682035
263,Candidate_37387,0.5867137610912323
264,Candidate_45424,0.47048268020153045
265,Candidate_50229,0.3000904083251953
266,Candidate_14557,0.4680938899517059
267,Candidate_7517,0.4355544030666351
268,Candidate_6543,0.2416958600282669
269,Candidate_47891,0.10181779861450195
270,Candidate_46760,0.1404023438692093
271,Candidate_22423,0.11905094683170318
272,Candidate_26412,0.38319131731987
273,Candidate_41912,0.14287114143371582
274,Candidate_25328,0.1991160050034523
275,Candidate_48274,0.14241698384284973
276,Candidate_10588,0.7870585262775421
277,Candidate_46683,0.14582442343235016
278,Candidate_34541,0.3612798064947128
279,Candidate_31299,0.1334516942501068
280,Candidate_1408,0.26554680019617083
281,Candidate_21597,0.10901815667748452
282,Candidate_17197,0.16715311706066133
283,Candidate_51790,0.305295330286026
284,Candidate_29588,0.3694573551416397
285,Candidate_42830,0.5162537515163421
286,Candidate_3637,0.4192134886980057
287,Candidate_6273,0.13429749086499215
288,Candidate_4947,0.235197751224041
289,Candidate_54361,0.5051299929618835
290,Candidate_11655,0.1370941087603569
291,Candidate_37203,0.4673726141452789
292,Candidate_45041,0.17830888628959657
293,Candidate_9262,0.18571822047233583
294,Candidate_44912,0.41952050626277926
295,Candidate_35386,0.21298296600580216
296,Candidate_1586,0.5063285231590271
297,Candidate_240,0.5836239397525788
298,Candidate_834,0.649689781665802
299,Candidate_17580,0.2765010058879852
300,Candidate_26731,0.2380531221628189
301,Candidate_4158,0.3609937965869904
302,Candidate_24617,0.0888052336871624
303,Candidate_46753,0.4355785459280014
304,Candidate_43459,0.19688163250684737
305,Candidate_50873,0.23565844297409058
306,Candidate_28435,0.33669679462909696
307,Candidate_44032,0.18602556884288787
308,Candidate_31089,0.1314238503575325
309,Candidate_5720,0.2874912619590759
310,Candidate_27545,0.3080753594636917
311,Candidate_3422,0.2296607345342636
312,Candidate_1654,0.7234434843063354
313,Candidate_10971,0.5013467192649841
314,Candidate_18736,0.10118146687746048
315,Candidate_7612,0.18327374756336212
316,Candidate_2623,0.8120325028896331
317,Candidate_26377,0.3476016342639923
318,Candidate_46238,0.33579608201980593
319,Candidate_44949,0.14990023225545884
320,Candidate_16734,0.23474592566490174
321,Candidate_47046,0.22100051045417785
322,Candidate_20787,0.26082526296377184
323,Candidate_13253,0.44353159666061404
324,Candidate_48912,0.1607464909553528
325,Candidate_13957,0.3542679637670517
326,Candidate_11347,0.16941396594047547
327,Candidate_10209,0.5427982062101364
328,Candidate_20978,0.13047185987234117
329,Candidate_7934,0.1543685421347618
330,Candidate_26097,0.16493584215641022
331,Candidate_18743,0.13287572413682938
332,Candidate_39711,0.10556309074163436
333,Candidate_2758,0.2613885223865509
334,Candidate_10665,0.16643773317337035
335,Candidate_6542,0.09968259036540986
336,Candidate_9062,0.3065164476633072
337,Candidate_11334,0.21593482345342635
338,Candidate_10781,0.6901761770248414
339,Candidate_18033,0.48377836048603057
340,Candidate_35270,0.1261327527463436
341,Candidate_10925,0.19155463576316833
342,Candidate_36351,0.274864561855793
343,Candidate_7604,0.3627337574958801
344,Candidate_26953,0.3476724147796631
345,Candidate_9494,0.2928884387016296
346,Candidate_34499,0.5651461482048035
347,Candidate_20050,0.6631641745567322
348,Candidate_44843,0.14750196635723115
349,Candidate_21136,0.3619042128324509
350,Candidate_47630,0.23260626196861267
351,Candidate_8502,0.2846871897578239
352,Candidate_29682,0.14696657806634902
353,Candidate_20070,0.3727141499519348
354,Candidate_27229,0.1494607672095299
355,Candidate_7381,0.5571965098381042
356,Candidate_31137,0.108236363530159
357,Candidate_17474,0.1847914144396782
358,Candidate_16342,0.4839700609445572
359,Candidate_16295,0.2101411297917366
360,Candidate_23535,0.1979491502046585
361,Candidate_43108,0.21325968950986862
362,Candidate_25361,0.47656096816062926
363,Candidate_27438,0.196881502866745
364,Candidate_22001,0.08845831379294396
365,Candidate_22706,0.6474840641021729
366,Candidate_9435,0.24008739739656448
367,Candidate_4270,0.3472018003463745
368,Candidate_40738,0.11641438379883766
369,Candidate_51806,0.7190576076507569
370,Candidate_35246,0.20748902708292008
371,Candidate_22334,0.7211809396743775
372,Candidate_32263,0.4330842137336731
373,Candidate_25470,0.4851380318403244
374,Candidate_41368,0.14299919754266738
375,Candidate_5906,0.7326448738574982
376,Candidate_54850,0.4572415888309479
377,Candidate_31835,0.23672401309013366
378,Candidate_30338,0.4152443379163742
379,Candidate_49805,0.22345393449068068
380,Candidate_33461,0.23009488731622696
381,Candidate_50675,0.5679156899452209
382,Candidate_39672,0.138946969807148
383,Candidate_20354,0.5177358388900757
384,Candidate_46050,0.24507678002119065
385,Candidate_22026,0.1997036799788475
386,Candidate_45085,0.10248449370265007
387,Candidate_44447,0.09271935150027275
388,Candidate_48857,0.5008594334125519
389,Candidate_36099,0.23898305296897887
390,Candidate_35299,0.48186081647872925
391,Candidate_20540,0.17799827158451081
392,Candidate_51119,0.30415238440036774
393,Candidate_25208,0.192806576192379
394,Candidate_14371,0.18786934465169908
395,Candidate_1791,0.4674276202917099
396,Candidate_28686,0.10103071331977845
397,Candidate_18120,0.1893938511610031
398,Candidate_44017,0.237844517827034
399,Candidate_9182,0.35561598390340804
400,Candidate_53953,0.577211183309555
401,Candidate_30179,0.3965173900127411
402,Candidate_27523,0.7325473606586457
403,Candidate_4850,0.4468895822763443
404,Candidate_53930,0.22875331789255143
405,Candidate_46666,0.5923437952995301
406,Candidate_312,0.4922115296125412
407,Candidate_51882,0.5727486371994018
408,Candidate_30744,0.11258410960435868
409,Candidate_41011,0.27739464342594145
410,Candidate_26947,0.34018624424934385
411,Candidate_18377,0.2767880544066429
412,Candidate_8410,0.30915479063987733
413,Candidate_38116,0.5564633071422577
414,Candidate_8531,0.15232190787792205
415,Candidate_27496,0.12729343473911287
416,Candidate_33792,0.10419703051447868
417,Candidate_33406,0.08697243556380271
418,Candidate_37288,0.10643090158700944
419,Candidate_45098,0.4544919401407242
420,Candidate_49606,0.22324953824281693
421,Candidate_39438,0.47469428181648254
422,Candidate_28460,0.45855807662010195
423,Candidate_40539,0.403624165058136
424,Candidate_42473,0.08594287112355233
425,Candidate_24131,0.3075675964355469
426,Candidate_11764,0.175686813890934
427,Candidate_22541,0.21997530609369279
428,Candidate_49557,0.09936420693993568
429,Candidate_3609,0.41669272184371947
430,Candidate_8155,0.2770076602697372
431,Candidate_10988,0.3401447325944901
432,Candidate_46215,0.26250302493572236
433,Candidate_29162,0.09351015016436577
434,Candidate_43227,0.4273835837841034
435,Candidate_40335,0.11448086574673652
436,Candidate_37138,0.1969054788351059
437,Candidate_45306,0.39695454239845274
438,Candidate_46609,0.11719904914498329
439,Candidate_11631,0.3845042198896408
440,Candidate_28429,0.12994188591837882
441,Candidate_13767,0.17461014091968535
442,Candidate_30611,0.20072017461061478
443,Candidate_54760,0.6146269679069519
444,Candidate_14466,0.1631923109292984
445,Candidate_28133,0.12010474130511284
446,Candidate_5542,0.2862399458885193
447,Candidate_27964,0.20641460865736008
448,Candidate_43736,0.24593001157045363
449,Candidate_36880,0.0947041817009449
450,Candidate_26108,0.1909560516476631
451,Candidate_1881,0.3450740069150925
452,Candidate_97,0.2775736957788467
453,Candidate_23089,0.6160789430141449
454,Candidate_5113,0.45002820789813996
455,Candidate_25751,0.11746660843491555
456,Candidate_32534,0.12382528483867646
457,Candidate_29587,0.5234600603580475
458,Candidate_13906,0.12099412456154823
459,Candidate_18525,0.3039559632539749
460,Candidate_30683,0.28512006998062134
461,Candidate_44445,0.3056173712015152
462,Candidate_23655,0.30143306851387025
463,Candidate_21239,0.2608846962451935
464,Candidate_29859,0.20772393345832824
465,Candidate_46054,0.12152540385723114
466,Candidate_24736,0.2516878113150597
467,Candidate_51268,0.30894153714179995
468,Candidate_4344,0.528635960817337
469,Candidate_18151,0.2914349675178528
470,Candidate_50506,0.4085386335849762
471,Candidate_8821,0.6086048722267151
472,Candidate_21666,0.16003062576055527
473,Candidate_35352,0.28688991963863375
474,Candidate_42980,0.09146197363734246
475,Candidate_30178,0.7109706342220307
476,Candidate_28379,0.40077701210975647
477,Candidate_25204,0.2778183341026306
478,Candidate_9873,0.2687321066856384
479,Candidate_37994,0.26056193858385085
480,Candidate_50572,0.27181498557329176
481,Candidate_25706,0.6027757167816162
482,Candidate_17310,0.28716748058795927
483,Candidate_39447,0.5294894814491272
484,Candidate_43566,0.31825927793979647
485,Candidate_19868,0.6085681974887848
486,Candidate_24730,0.1323890283703804
487,Candidate_31995,0.42810654938220977
488,Candidate_53795,0.24238695800304413
489,Candidate_41687,0.15080675780773162
490,Candidate_10330,0.5626469761133194
491,Candidate_47371,0.08736893013119698
492,Candidate_29979,0.1557903416454792
493,Candidate_27678,0.2544435799121857
494,Candidate_53714,0.8026149213314057
495,Candidate_15710,0.12703955546021461
496,Candidate_46803,0.15298383682966232
497,Candidate_16882,0.26642446517944335
498,Candidate_3973,0.2753415435552597
499,Candidate_37447,0.3256106495857239
500,Candidate_25627,0.38043146431446073
501,Candidate_52408,0.523331132531166
502,Candidate_1590,0.516833233833313
503,Candidate_26194,0.36827750504016876
504,Candidate_9617,0.45901661515235903
505,Candidate_45791,0.10559367835521698
506,Candidate_31296,0.1688624769449234
507,Candidate_28764,0.6427896201610566
508,Candidate_49847,0.26589401364326476
509,Candidate_36939,0.332123789191246
510,Candidate_8068,0.5277269423007965
511,Candidate_47926,0.33704139590263366
512,Candidate_29733,0.11980744078755379
513,Candidate_38589,0.47894375026226044
514,Candidate_42232,0.18373485952615737
515,Candidate_53039,0.37637663185596465
516,Candidate_22435,0.08805282488465309
517,Candidate_2952,0.1239685833454132
518,Candidate_14334,0.08862443491816521
519,Candidate_35428,0.19899548590183258
520,Candidate_26457,0.1707080215215683
521,Candidate_25095,0.22778380513191224
522,Candidate_49192,0.14462922662496566
523,Candidate_25936,0.15072328299283982
524,Candidate_47120,0.17642332762479782
525,Candidate_39930,0.25001449435949324
526,Candidate_4273,0.20732767432928084
527,Candidate_21615,0.18478572964668274
528,Candidate_8196,0.4516665816307068
529,Candidate_4343,0.2032599300146103
530,Candidate_2750,0.5949205756187439
531,Candidate_3437,0.21744642704725264
532,Candidate_35570,0.7374649167060852
533,Candidate_11364,0.5818063497543335
534,Candidate_16874,0.1700673744082451
535,Candidate_10206,0.3185946881771088
536,Candidate_25192,0.5091556340456009
537,Candidate_53538,0.20972435176372528
538,Candidate_52091,0.2727320685982704
539,Candidate_28715,0.25685650408267974
540,Candidate_51548,0.5092224508523941
541,Candidate_44831,0.41069518625736234
542,Candidate_4463,0.36902840435504913
543,Candidate_35255,0.2680035814642906
544,Candidate_17386,0.5739605039358139
545,Candidate_47089,0.11453395187854767
546,Candidate_2408,0.22913693636655807
547,Candidate_41539,0.1395464301109314
548,Candidate_30151,0.11194143816828728
549,Candidate_30354,0.42723755836486815
550,Candidate_30800,0.14216943085193634
551,Candidate_35251,0.12219937965273857
552,Candidate_41382,0.1275852270424366
553,Candidate_451,0.32512866854667666
554,Candidate_16947,0.106337071955204
555,Candidate_40355,0.672447669506073
556,Candidate_17669,0.15630125254392624
557,Candidate_53397,0.49757711589336395
558,Candidate_42800,0.08864541128277778
559,Candidate_13827,0.22634467631578445
560,Candidate_43511,0.16309237033128737
561,Candidate_51686,0.1674804836511612
562,Candidate_4413,0.165788134932518
563,Candidate_19713,0.10291607528924943
564,Candidate_9474,0.13905610144138336
565,Candidate_6111,0.31354174911975863
566,Candidate_19286,0.11706787571310998
567,Candidate_15048,0.09095340594649315
568,Candidate_12406,0.514136615395546
569,Candidate_19346,0.13380854576826096
570,Candidate_22352,0.1034120537340641
571,Candidate_50021,0.2759982645511627
572,Candidate_30655,0.22902512103319167
573,Candidate_11035,0.3878430724143982
574,Candidate_40188,0.12516342625021934
575,Candidate_578,0.28067362755537034
576,Candidate_30102,0.47697343230247496
577,Candidate_46637,0.29256767183542254
578,Candidate_2565,0.2643085241317749
579,Candidate_50652,0.26311918199062345
580,Candidate_7618,0.20459301322698592
581,Candidate_53313,0.2221453830599785
582,Candidate_29409,0.29239020496606827
583,Candidate_14898,0.09209695979952812
584,Candidate_23163,0.1171506591141224
585,Candidate_21008,0.6545911610126496
586,Candidate_8521,0.43099187314510345
587,Candidate_50637,0.5464472085237503
588,Candidate_39114,0.20536017864942552
589,Candidate_39402,0.1879899024963379
590,Candidate_25128,0.08831317201256753
591,Candidate_33364,0.19386869370937349
592,Candidate_44320,0.09384813085198403
593,Candidate_31791,0.09538032114505768
594,Candidate_36984,0.10784285739064217
595,Candidate_50048,0.12303667441010475
596,Candidate_35986,0.09566069915890693
597,Candidate_40161,0.41608050763607024
598,Candidate_13657,0.1736195757985115
599,Candidate_20151,0.09766813963651658
600,Candidate_52688,0.50745989382267
601,Candidate_438,0.196008537709713
602,Candidate_28187,0.10121644884347916
603,Candidate_16209,0.5517199546098709
604,Candidate_46120,0.1092931516468525
605,Candidate_22533,0.14896594285964965
606,Candidate_14628,0.2102865010499954
607,Candidate_16036,0.24605623036623
608,Candidate_3464,0.26650163233280183
609,Candidate_43209,0.1908814489841461
610,Candidate_47117,0.31514244675636294
611,Candidate_8204,0.2654224321246147
612,Candidate_8394,0.1823876142501831
613,Candidate_2199,0.19472577720880507
614,Candidate_10846,0.6329325556755065
615,Candidate_54834,0.22607317119836806
616,Candidate_54487,0.463276007771492
617,Candidate_53735,0.5579906702041626
618,Candidate_38206,0.30786579847335815
619,Candidate_23002,0.5383399963378906
620,Candidate_50964,0.4907207816839218
621,Candidate_44382,0.14699237793684006
622,Candidate_48681,0.10933394953608513
623,Candidate_21555,0.13022993877530098
624,Candidate_34348,0.1423690974712372
625,Candidate_48424,0.591860294342041
626,Candidate_19268,0.37080253958702086
627,Candidate_36901,0.12739180102944375
628,Candidate_43781,0.5140809863805771
629,Candidate_36769,0.7132229566574096
630,Candidate_9388,0.46542611718177795
631,Candidate_6347,0.20158175081014634
632,Candidate_3090,0.23658935278654097
633,Candidate_43467,0.23837581276893616
634,Candidate_17366,0.14701140224933623
635,Candidate_21873,0.1605535328388214
636,Candidate_44262,0.10543886199593544
637,Candidate_29822,0.32729661762714385
638,Candidate_9701,0.715065199136734
639,Candidate_18867,0.1597765788435936
640,Candidate_38457,0.7322398960590363
641,Candidate_52689,0.20088546425104142
642,Candidate_8127,0.49438456296920774
643,Candidate_15919,0.3581376314163208
644,Candidate_53152,0.309581995010376
645,Candidate_456,0.17373002022504808
646,Candidate_12053,0.10750717669725418
647,Candidate_2296,0.315993620455265
648,Candidate_11464,0.17990242093801498
649,Candidate_3375,0.44776434302330015
650,Candidate_37611,0.11390160918235778
651,Candidate_13490,0.39081237018108367
652,Candidate_18765,0.10153504833579063
653,Candidate_25797,0.5462968587875366
654,Candidate_25657,0.08898756578564644
655,Candidate_15520,0.4225201547145844
656,Candidate_1989,0.23111198991537094
657,Candidate_11106,0.5665777862071991
658,Candidate_46739,0.16600588113069534
659,Candidate_53549,0.18233837187290192
660,Candidate_36461,0.2356642633676529
661,Candidate_6400,0.4816152513027191
662,Candidate_24615,0.1823636382818222
663,Candidate_6915,0.8423526644706726
664,Candidate_33799,0.10114939734339715
665,Candidate_36194,0.8077613055706024
666,Candidate_35839,0.22162049561738967
667,Candidate_2580,0.4194029003381729
668,Candidate_48684,0.22354028820991517
669,Candidate_19499,0.14302859529852868
670,Candidate_27194,0.12659675851464272
671,Candidate_19444,0.6454355478286743
672,Candidate_28279,0.7157601118087769
673,Candidate_50725,0.3486321270465851
674,Candidate_3565,0.5674736678600312
675,Candidate_3337,0.2185326024889946
676,Candidate_39038,0.6965660631656647
677,Candidate_54922,0.5872183322906495
678,Candidate_13023,0.2523633912205696
679,Candidate_18883,0.09374821931123734
680,Candidate_11850,0.2851936504244804
681,Candidate_14553,0.34248350858688353
682,Candidate_46421,0.291152386367321
683,Candidate_37809,0.15299709141254425
684,Candidate_21832,0.15449029207229614
685,Candidate_6526,0.4627492219209671
686,Candidate_52830,0.10531051605939865
687,Candidate_15417,0.3044731467962265
688,Candidate_4593,0.15966938734054564
689,Candidate_34030,0.10182323455810546
690,Candidate_24406,0.11546739637851715
691,Candidate_37619,0.31007603257894517
692,Candidate_16782,0.3197981148958206
693,Candidate_35685,0.11897258460521698
694,Candidate_53186,0.2244972124695778
695,Candidate_23555,0.471538832783699
696,Candidate_10603,0.1568310633301735
697,Candidate_33897,0.09795018211007119
698,Candidate_51840,0.43790535628795624
699,Candidate_30375,0.32081880867481233
700,Candidate_26509,0.20757998079061507
701,Candidate_20938,0.3875444561243057
702,Candidate_11435,0.5739201009273529
703,Candidate_54713,0.5382030099630356
704,Candidate_26361,0.6501190364360809
705,Candidate_37323,0.19205056130886078
706,Candidate_10884,0.5659223616123199
707,Candidate_53619,0.5004770398139954
708,Candidate_44704,0.15704584121704102
709,Candidate_17515,0.13225426226854325
710,Candidate_33911,0.2437757134437561
711,Candidate_42003,0.3107959568500519
712,Candidate_24747,0.2386792629957199
713,Candidate_20323,0.7783476293087006
714,Candidate_19095,0.15096570998430253
715,Candidate_49838,0.24155449569225312
716,Candidate_8134,0.3425517290830612
717,Candidate_4700,0.5398220449686051
718,Candidate_54511,0.44413758516311647
719,Candidate_3370,0.20921030193567275
720,Candidate_36176,0.3064605712890625
721,Candidate_53868,0.3822237908840179
722,Candidate_28528,0.2816632494330406
723,Candidate_31678,0.6814444780349731
724,Candidate_1909,0.17879170328378677
725,Candidate_14915,0.11081857085227967
726,Candidate_45178,0.15178143829107285
727,Candidate_6601,0.5203270375728607
728,Candidate_28798,0.1505828768014908
729,Candidate_29815,0.54032584130764
730,Candidate_33151,0.3995871335268021
731,Candidate_3692,0.5688796222209931
732,Candidate_2916,0.41336790919303895
733,Candidate_19984,0.09606447592377662
734,Candidate_28472,0.2158762350678444
735,Candidate_39216,0.16962408721446992
736,Candidate_49912,0.3545210033655167
737,Candidate_22742,0.4249169319868088
